username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-01-11 16:38;0;0;"Just took the myers briggs test- I am an ISFJ. Who else has taken this test and scored the same???";;;;"289893961932349440";https://twitter.com/lovelobeauty/status/289893961932349440
;2013-01-10 13:27;0;0;"apparently i am an isfj";;;;"289483629720113154";https://twitter.com/kenzotenmas/status/289483629720113154
;2013-01-08 17:21;0;0;"I am an ISFJ. But only just. Everything was 1% besides Introvert!";;;;"288817633502044161";https://twitter.com/Petaargh_/status/288817633502044161
;2012-12-06 20:52;0;0;"@skcbensa @starritt @DrDreamCrusher @rockdmb @ZachIsHere @MrsSKCBensa ... and for the record, I am an ISFJ";;@skcbensa @starritt @DrDreamCrusher @rockdmb @ZachIsHere @MrsSKCBensa;;"276912075970863105";https://twitter.com/MRSportingtimes/status/276912075970863105
;2012-12-05 19:16;0;0;"@jordanbks that I am an ISFJ";;@jordanbks;;"276525600934621184";https://twitter.com/AnnaHolmes/status/276525600934621184
;2012-12-04 23:40;0;0;"I am an ISFJ - The Protector! Read more at http:// personalitydesk.com/isfj This is no surprise to people that know me lol";;;;"276229574734520320";https://twitter.com/DavePhippen/status/276229574734520320
;2012-11-28 00:05;0;0;"I just took the MBTI and I am an ISFJ. It astonishes me how much I've changed over the years!";;;;"273699103777640449";https://twitter.com/hurricanediana/status/273699103777640449
;2012-11-19 14:24;0;0;"It is amazing to me how my Myers-Briggs results have changed over the years. Today I am an ISFJ! Previously, I... http:// fb.me/1LqyzY4gn";;;;"270653880067575809";https://twitter.com/mbharrington501/status/270653880067575809
;2012-11-19 05:55;0;0;"I am an ISFJ - The Protector! Read more at http:// personalitydesk.com/isfj";;;;"270525771502731264";https://twitter.com/daniel_ellis94/status/270525771502731264
;2012-11-01 14:10;0;0;"I am an ISFJ - The Protector! Read more at http:// personalitydesk.com/isfj";;;;"264112111033139200";https://twitter.com/KaylaSpeaksNow/status/264112111033139200
;2012-10-30 20:54;0;0;"Personality test reveals that I am an ISFJ. Seems about right.";;;;"263489136764268544";https://twitter.com/kimalba/status/263489136764268544
;2012-10-30 06:09;0;0;"Apa isfj itu kata lain dari masivers mel ? =)))" @meliendamel : Oh so I am an ISFJ"";;@meliendamel;;"263266283611639808";https://twitter.com/citatimoer/status/263266283611639808
;2012-10-30 06:05;0;0;"Oh so I am an ISFJ";;;;"263265323250249728";https://twitter.com/meliendamel/status/263265323250249728
