username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-04-28 00:43;0;2;"I was ISTJ the first time I took the test around age 13, but I think I'm borderline between ISTJ (the typical engineer personality, and I am an engineer) and ISFJ";;;;"1122405965993631744";https://twitter.com/Gymtertainment/status/1122405965993631744
;2019-04-27 10:17;0;0;"@Vegan714 I took the MBTI 5 years ago and I am an ISTJ . I'd like to take it again as I've tried to make changes and would rather that J be a P.";;@Vegan714;;"1122187959111827456";https://twitter.com/Want2BSpaceWmn/status/1122187959111827456
;2019-04-27 09:05;1;1;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/XXz7MoOgtb";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1122169791471587330";https://twitter.com/AmandaGoodwinHC/status/1122169791471587330
;2019-04-26 17:22;0;2;"I am an #ISTJ but female........what about that?";;;#ISTJ;"1121932706760273922";https://twitter.com/diaruba74/status/1121932706760273922
;2019-04-23 23:36;0;0;"I am not a stalker...it’s best to use technical invitations. I prefer structured invites as I am an ISTJ .";;;;"1120939500543168512";https://twitter.com/RyanWilsonKing/status/1120939500543168512
;2019-04-20 18:15;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/VyCLXnPo3s";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1119771492584128512";https://twitter.com/AmandaGoodwinHC/status/1119771492584128512
;2019-04-16 14:00;0;1;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/FWVNv72b6B";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1118257837925437440";https://twitter.com/AmandaGoodwinHC/status/1118257837925437440
;2019-04-14 00:30;0;9;"couple things. 1) the meyers briggs episode of @heyriddleriddle was literally made for me, 2) im also an infp-t and CALLED IT for @adalrifai , and 3) @JPsoFLY is literally the only istj /estj i like i am shook to my core. thank you for indulging my need to know everyone's type";;@heyriddleriddle @adalrifai @JPsoFLY;;"1117329187172257795";https://twitter.com/coldwarkiddos/status/1117329187172257795
;2019-04-13 09:20;0;16;"heres the deal. im an ISTJ . im ox. im taurus sun/virgo moon. when i did a dnd alignment test i got lawful good human paladin. i am one of the most boring people you will ever meet";;;;"1117100203285180416";https://twitter.com/wristbow/status/1117100203285180416
;2019-04-11 03:01;0;3;"Thank you for all the likes RT and replies! It makes me happy that people can relate to those cute characters. Thank you for sharing this with your friends and sorry about the mistakes! I am Army, as an ISTJ I love Order, rules, efficiency and practical things.";;;;"1116280195449806848";https://twitter.com/clau_babu/status/1116280195449806848
;2019-04-10 16:15;0;1;"As an ISTJ I am scared to leave my daily routine and feel easily pressured just like Army (in fact, I relate to him the most) he's good at always doing the same things just like curry but he wants to get better at it. Also ISTJ hates being late and they love rules and control";;;;"1116117579632914433";https://twitter.com/clau_babu/status/1116117579632914433
;2019-04-08 23:31;0;3;"i just redid the 16personalities test and it says that i am an istj so logically, i am doing it again because i refuse to believe that my personality has changed from an istp to an istj";;;;"1115502487102992384";https://twitter.com/glwyndower/status/1115502487102992384
;2019-04-08 15:00;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/tdBf3xRoT5";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1115373781470593025";https://twitter.com/AmandaGoodwinHC/status/1115373781470593025
;2019-04-08 08:25;0;1;"I prefer predictive indicators over mbti. I am an INTJ and occasionally the rest will flip me to ISTJ . Their reasoning is that it’s a spectrum always felt like BS.";;;;"1115274478009950209";https://twitter.com/jbrodley/status/1115274478009950209
;2019-04-07 15:17;0;2;"So I took the test a while back and it told me I am an ISTJ . I've been meaning to retake the test but never got around to it. Any advice for my alleged type? I see you post about the Myers-Briggs types all the time lol.";;;;"1115015835356209152";https://twitter.com/suite_dee/status/1115015835356209152
;2019-04-06 11:47;0;1;"I am an ISTJ on Myers - Briggs";;;;"1114600536953765888";https://twitter.com/mruizengr/status/1114600536953765888
;2019-04-04 12:07;0;0;"I am an ISTJ but Libby is an ENFP so all is balanced in the world";;;;"1113880828751249408";https://twitter.com/brooklynfred13/status/1113880828751249408
;2019-04-03 13:17;0;0;"I have lost track of the number of assholes I’ve had to deal with who proudly tell me, “I’m an INTJ/ ISTJ /INTP, we’re really rare in the population, we’re hard to deal with, this is just how I am ."";;;;"1113535896870039552";https://twitter.com/lschmeiser/status/1113535896870039552
;2019-04-03 11:30;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/wEa1LTtCup";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1113509009062023169";https://twitter.com/AmandaGoodwinHC/status/1113509009062023169
;2019-04-02 21:08;0;0;"I knknow w I am really an ISTJ ESTJ and maybe on the days where I use my feelings I am an ISFJ.";;;;"1113292261469483009";https://twitter.com/RyanWilsonKing/status/1113292261469483009
;2019-04-02 21:07;0;0;"I am an ISTJ .";;;;"1113291799651508224";https://twitter.com/RyanWilsonKing/status/1113291799651508224
;2019-04-01 21:06;0;0;"But I am an ISTJ not a perceptive.";;;;"1112929281171107840";https://twitter.com/RyanWilsonKing/status/1112929281171107840
;2019-03-31 20:17;1;4;"I am an ISTJ , what are you? Comment below! https://www. 16personalities.com/free-personali ty-test …";;;;"1112554481143742465";https://twitter.com/Paisley_Peirce/status/1112554481143742465
;2019-03-31 11:24;0;0;"I am an ISTJ who probably has some qualities of an ISFJ or ESFJ at times. I am really a border ESTJ ISTJ .";;;;"1112420419670138880";https://twitter.com/RyanWilsonKing/status/1112420419670138880
;2019-03-30 09:30;0;0;"Lol i am an ISTJ or Logistician";;;;"1112029275283169281";https://twitter.com/footfaulttennis/status/1112029275283169281
;2019-03-29 23:12;0;0;"the touhou mbti chart i found probably isn't based in cognitive function research or anything but also sakuya izayoi is an istj according to it so i am content";;;;"1111873814235738112";https://twitter.com/timbayIiss/status/1111873814235738112
;2019-03-29 00:44;0;0;"I am having a sweet and scintillating dream that a somewhat bewildered grey-eyed ISTJ wildcat, sporting an Indian print workshirt, delicately takes hold of the reins of a friendly and calm Gypsy Vanner horse.";;;;"1111534619206320128";https://twitter.com/MBTIhorsewomen/status/1111534619206320128
;2019-03-28 11:30;1;1;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/MXg4Wu8tLK";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1111334684707958784";https://twitter.com/AmandaGoodwinHC/status/1111334684707958784
;2019-03-25 05:54;0;0;"How funny when I pass a test MBTI at work, then I am a ARCHITECT (INTJ), and at home - the LOGISTICIAN ( ISTJ ) Split personality???";;;;"1110163002601426946";https://twitter.com/F_An_S/status/1110163002601426946
;2019-03-19 11:30;0;1;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/QWOWHmcagT";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1108073167405441024";https://twitter.com/AmandaGoodwinHC/status/1108073167405441024
;2019-03-16 18:14;0;0;"I am having a sweet and impressive dream that an incredibly dirty and breathtaking ISTJ clubwoman, flipping her long and silky tresses over her lavender blue skirt, sings softly to an attentive but placid white Gypsy Vanner horse.";;;;"1107087830998753281";https://twitter.com/MBTIhorsewomen/status/1107087830998753281
;2019-03-16 11:30;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/LBeqljhG9C";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1106986032476667904";https://twitter.com/AmandaGoodwinHC/status/1106986032476667904
;2019-03-16 08:02;0;1;"I am an ISTJ , how do you rank? Ranking The Myers-Briggs Personality Types By Who’s The Most Relaxed Partner To Who’s The Most Possessive https:// thoughtcatalog.com/lacey-ramburge r/2019/03/ranking-the-myers-briggs-personality-types-by-whos-the-most-relaxed-partner-to-whos-the-most-possessive/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ThoughtCatalog+%28Thought+Catalog%29 …";;;;"1106933656378097666";https://twitter.com/ecclespenor/status/1106933656378097666
;2019-03-14 12:04;0;2;"Yes, and yes. I am so not an advocate for sharing more than what people care to hear. I’ll go quiet and short real quick. But I won’t be salty about it or anything. And yeah, lol my ISFJ mom and ESFJ/ ISTJ friend as well as others consistently have me like “ ”";;;;"1106269801142464513";https://twitter.com/Deezy2_Blessed/status/1106269801142464513
;2019-03-12 14:26;0;3;"I did my first myers-briggs test today. I am an inspector , or ISTJ for @Discoursediva1";;@Discoursediva1;;"1105580949578891264";https://twitter.com/JackBJoyce/status/1105580949578891264
;2019-03-09 08:30;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/zNbTuRjDbo";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1104419119821193219";https://twitter.com/AmandaGoodwinHC/status/1104419119821193219
;2019-03-08 19:30;0;0;"i know it’s weird... bc like Technically the ones I feel like I fit most are the dominant si and te But LiKe I am just nothing like an istj";;;;"1104222781200322565";https://twitter.com/sesouppie/status/1104222781200322565
;2019-03-07 03:13;0;0;"I am genuinely an ISTJ Gemini";;;;"1103614667832901632";https://twitter.com/malnote/status/1103614667832901632
;2019-03-06 10:30;0;0;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/Vvrk9Topih";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1103362110384414720";https://twitter.com/AmandaGoodwinHC/status/1103362110384414720
;2019-03-06 06:02;0;3;"I’m keeping track of what types people have claimed I am over the years. So far, nobody thinks I’m an ISTJ , ISFJ, ISTP, or ISFP. Anyone?";;;;"1103294864085708800";https://twitter.com/MeghanLeVota/status/1103294864085708800
;2019-03-05 20:24;0;0;"Type " I am an *your Myers-Briggs type" and I'm ..." and let your autofill finish the sentence. I am an ISTJ and I'm not ok ay at the end of the day shoot shoot for a while and I approve this message to the... https://www. facebook.com/10746337929872 4/posts/2417660928278946/ …";;;;"1103149252577054720";https://twitter.com/ThePuppyDogKing/status/1103149252577054720
;2019-03-05 16:56;0;1;"I mean I am an ISTJ ... soooooo you aren’t wrong";;;;"1103097051489935361";https://twitter.com/bzegler6/status/1103097051489935361
;2019-03-02 14:44;0;0;"I am having a sweet and lovely dream that a chic, well-groomed honey blonde ISTJ jet setter, waving long and lustrous hair off her face while pulling on an aquamarine workshirt, makes an earth offering to Gefjun under the watchful eyes of a generally laid back Appaloosa.";;;;"1101976632498245634";https://twitter.com/MBTIhorsewomen/status/1101976632498245634
;2019-03-02 10:10;0;1;"Have you ever taken the #MyersBriggs test? Are you an #ISTJ , like I am ? ISTJ 's tend to be great rule followers and #guideline creators. So if you are a #health #coaching client that is looking for #structure and #accountability , I AM your coach! #Autoimmune #Crohns #IBD #Thyroid pic.twitter.com/4uK6d8gNe9";;;#MyersBriggs #ISTJ #guideline #health #coaching #structure #accountability #Autoimmune #Crohns #IBD #Thyroid;"1101907529880227840";https://twitter.com/AmandaGoodwinHC/status/1101907529880227840
;2019-02-28 18:27;0;0;"i got istj and i am an istj ajsjjaja";;;;"1101308006854205452";https://twitter.com/zedlovebot/status/1101308006854205452
;2019-02-26 16:09;0;2;"He did not misunderstand me so much as not really know me, I think. We were very similar though. I am not sure what type he was. My mother is a type 9, maybe an ISFP. I am not sure she is Fi dominant but she’s an Fi type sensor, possibly ISTJ though. She’s quiet so I don’t know.";;;;"1100548414163554305";https://twitter.com/ShallBeautiful/status/1100548414163554305
;2019-02-25 22:51;0;0;"If you want to get a glimpse of exactly how hard I am on myself, just remember I blame me for being such a “boring” 16Personalities type (I’m an ISTJ - Logistician)";;;;"1100287197465460736";https://twitter.com/sugarenia/status/1100287197465460736
;2019-02-25 22:47;0;1;"@agorgeoussoul hello fellow introvert I am an ISTJ";;@agorgeoussoul;;"1100286288412868608";https://twitter.com/YourTrvlHndbk/status/1100286288412868608
;2019-02-24 13:19;0;2;"Gahh! What is yours Michelle? I am an ISTJ - the Logistician";;;;"1099780918997204992";https://twitter.com/sarahbellamy13/status/1099780918997204992
;2019-02-24 07:00;0;4;"i am an ENFP. 2 closest friends in the past year have been ISFPs. random outliers are an entj friend, istj friend, and enfj younger sister figure. and my actual intj sister. otherwise, it's mostly FPs. i almost exclusively develop romantic feelings for IXTX.";;;;"1099685502532403201";https://twitter.com/BourgeoisBaddie/status/1099685502532403201
;2019-02-15 20:57;0;0;"So apparently this time I am an ISTJ";;;;"1096634649038618625";https://twitter.com/floopsfuglies/status/1096634649038618625
;2019-02-15 18:49;0;1;"I am an INTJ (socionics ILI). Note I think it is not just these two types that may share the sentiment you describe, but how you phrased the sentence reminds me of ISTJ and INTJs would phrase the sentiment in a sentence. Other types will share the sentiment but phrase the";;;;"1096602424687685633";https://twitter.com/Roland00Address/status/1096602424687685633
;2019-02-15 08:24;0;3;"This drives my ISTJ husband crazy. I like layers so I am usually over dressed... I’m also an inappropriate shoe wearer (boots in summer-flats in cold). He cannot fathom why I do this. I just dress to ‘look’ the way I want. He thinks it just looks ‘stupid’.";;;;"1096445174341881856";https://twitter.com/ShallBeautiful/status/1096445174341881856
;2019-02-12 07:59;0;1;"LOLOLOL I just took the test and I am an ISTJ . So basically the opposite of you in every single way?????????????";;;;"1095351822074687488";https://twitter.com/slammtam/status/1095351822074687488
;2019-02-11 17:45;1;3;"I hope svt really takes that test someday~ I agree that wonwoo sounds like an infp sometimes, other times not so much (my other guess is istj ) I am still undecided about Jun's type but smh I feel he must be some kind of the 4 xxFP type personalities #wonhui #seventeenMBTI https:// twitter.com/neowoozi/statu s/1094700306879852555 …";;;#wonhui #seventeenMBTI;"1095136775863967745";https://twitter.com/Junnie1006/status/1095136775863967745
;2019-02-11 08:36;0;2;"All kidding aside, I know exactly how you feel. I am an ISTJ . Most of the time, the coffee during coffee hour gets me out of my shell. Or I just chill and listen to conversations. pic.twitter.com/S0Rp4A3Zae";;;;"1094998646888648704";https://twitter.com/athonikon/status/1094998646888648704
;2019-02-10 07:02;0;0;"ISTJ ... the way they make everything fun, throw caution to the wind, and romantically sweep people off their feet... LOL!!! Whew.... yeah... (Can you tell I am married to an ISTJ ? )";;;;"1094612641690079232";https://twitter.com/ShallBeautiful/status/1094612641690079232
;2019-02-09 09:58;0;0;"I was an ISFJ - but after a half year passed, I became ISTJ . I am by the way";;;;"1094294391089389568";https://twitter.com/giffaryps/status/1094294391089389568
;2019-02-06 11:00;0;1;"Ok. So, my husband is an ISTJ . ( I am INFJ.) I, um, love your feed!!!";;;;"1093222973308325890";https://twitter.com/ProfBohemians/status/1093222973308325890
;2019-02-06 08:11;0;2;"I may be overly talkative in the presence of friends, but I am an ISTJ and today is one of those days when I would like to have verbal conversation with no one";;;;"1093180494869643264";https://twitter.com/MagBen9/status/1093180494869643264
;2019-02-06 05:14;0;0;"@laurenapfel Enjoyed your Modern Love article. A thought: do you think world cultures have Myers-Briggs personalities? Say Uncle Sam took the test, I think he would be an ESTJ. China... ISTJ . I am an ENFP, should I break up with Uncle Sam?";;@laurenapfel;;"1093135887087661062";https://twitter.com/jelleh47/status/1093135887087661062
;2019-02-04 21:16;0;0;""Combining laziness and dishonesty is the quickest way to get on Logisticians’ bad side." holy this ISTJ T is more accurate interpretation of myself than i am of an ESTJ LOL";;;;"1092653207426236416";https://twitter.com/yyqianqian/status/1092653207426236416
;2019-02-03 04:06;0;0;"apparently i am also an istj the heck............................. HAHAHAHA";;;;"1092031577331134464";https://twitter.com/yyqianqian/status/1092031577331134464
;2019-02-02 20:07;0;0;"I am an ISTJ , which is another way of saying "perfect in every way". pic.twitter.com/Ty6fM32JlX";;;;"1091911048150634496";https://twitter.com/DMINologist/status/1091911048150634496
;2019-01-26 07:52;0;1;"I am an #ISTJ aka "the inspector" who thrive on organization #Educon2019 #IntrovertEducator";;;#ISTJ #Educon2019 #IntrovertEducator;"1089189304944001025";https://twitter.com/SKGEducator/status/1089189304944001025
;2019-01-23 02:14;0;0;"I am having a sweet and stupendous dream that an ardently passionate ISTJ debutante, throwing aside a blue denim sweater, riding on a fantastic very dark brown, with black points, Icelandic horse.";;;;"1088017127427268609";https://twitter.com/MBTIhorsewomen/status/1088017127427268609
;2019-01-22 19:20;0;1;"If I remember correctly I am an ISTJ - committed, responsible, practical, black and white, traditional - all the things that would seemingly be opposite to design-based thinking!";;;;"1087912986981806081";https://twitter.com/JS11727/status/1087912986981806081
;2019-01-20 07:51;0;1;"My husband Brian Beattie and I are polar opposites he is an ISTJ and I am an ENFP! Yeeees this requires work and willingness to understand each other! Relationships are everything, in fact your level of health and... https://www. facebook.com/1027011919/pos ts/10216180568040048/ …";;;;"1087014888155856899";https://twitter.com/KellyLeeBennett/status/1087014888155856899
;2019-01-18 13:44;1;0;"I am having a sweet and awesome dream that a shyly enigmatic brunette and violet-eyed ISTJ goddess, wearing an Indian print vest, listens to Alice Coltrane on her iPod while carelessly leading a chestnut Icelandic horse.";;;;"1086378827016818691";https://twitter.com/MBTIhorsewomen/status/1086378827016818691
;2019-01-17 20:40;0;2;"Nice. I am an ISTJ";;;;"1086121153586855940";https://twitter.com/K8E314/status/1086121153586855940
;2019-01-13 09:17;0;0;"Of course you take these types of things with a grain of salt, but I am ENFP, and according to this list, Washington DC is for the exact opposite personality, an ISTJ : https:// traveler.marriott.com/tips-and-trend s/vacation-based-on-myers-briggs/ …";;;;"1084499681835659267";https://twitter.com/gringo_mzungu/status/1084499681835659267
;2019-01-04 09:26;0;0;"I am an ENFP, but raised by an ISTJ mother, so I often will read something typically "SJ" and say "Yeah OK - that's what I'm supposed to think/do"";;;;"1081240540195291136";https://twitter.com/MadelinePurvis/status/1081240540195291136
;2019-01-03 14:44;0;0;"I am having a sweet and pretty dream that a reflective and innovative dirty blonde ISTJ girl, sporting a demure yet legendary calico jacket, sings softly to an attentive but friendly and calm Bessarabian Wicket horse.";;;;"1080958109730910208";https://twitter.com/MBTIhorsewomen/status/1080958109730910208
;2019-01-03 08:50;0;5;"Thought it'd be fun to share my Myers-Briggs results! I am (as always) an ISTJ . pic.twitter.com/NVm5XI5S0P";;;;"1080869132223033345";https://twitter.com/SunriseRyou/status/1080869132223033345
;2018-12-28 01:22;0;0;"Ada yg pernah test 16 Personalities? What have you got? I am an ISTJ .";;;;"1078581976922091520";https://twitter.com/summerizky/status/1078581976922091520
;2018-12-26 09:19;1;4;"I wish I were but I am an ISTJ !! Weird.";;;;"1077977215554461696";https://twitter.com/JackieSmith_nmc/status/1077977215554461696
;2018-12-20 10:49;0;0;"This lady on an ENFP FB page is posting links and reasons why an ISTJ & ENFP relationship is doomed and I am getting heated";;;;"1075825492908040194";https://twitter.com/kaylastumpe/status/1075825492908040194
;2018-12-19 17:50;0;0;"Just to be clear, are you an ISTJ ? I am good with people in real life. But to call that would be a new high for me.";;;;"1075569000342528000";https://twitter.com/Clumsy_Beast/status/1075569000342528000
;2018-12-06 19:44;0;0;"I am having a sweet and fabulous dream that a chic, well-groomed stunning blonde ISTJ debutante, holding a blue and green plaid bandolier, sings softly to an attentive but placid white Shetland pony.";;;;"1070886677617500160";https://twitter.com/MBTIhorsewomen/status/1070886677617500160
;2018-12-06 07:30;0;0;"for context i guess, he is an ENFP sagittarius, i am ISTJ virgo";;;;"1070701973836578816";https://twitter.com/grailarbor/status/1070701973836578816
;2018-12-01 09:10;0;1;"@ImAnIntrovert_L Salut, I am an introvert moi aussi! ISTJ et toi?";;@ImAnIntrovert_L;;"1068915330305720320";https://twitter.com/caramilk80/status/1068915330305720320
;2018-11-28 05:17;0;0;"@Jespaniol28 I am an ISTJ Humanist";;@Jespaniol28;;"1067769439477731331";https://twitter.com/alwmjohnson/status/1067769439477731331
;2018-11-24 18:02;0;0;"Me .. i am an #ISTJ https:// twitter.com/IntrovertDear/ status/1066399042639446017 …";;;#ISTJ;"1066512302055157760";https://twitter.com/DaniellaCruzz/status/1066512302055157760
;2018-11-21 06:04;0;0;"Ok I was wondering when you said Ne+Fi in either order. I am an ISTJ . As you know a FiNe. My wife is an ENFP and your statement is true with my wife. https:// twitter.com/HeidiPriebe1/s tatus/1065237716693131264 …";;;;"1065244595150307328";https://twitter.com/wilky2323/status/1065244595150307328
;2018-11-18 20:44;0;0;"I am having a sweet and cool, calm and collected dream that a highly logical hazel-eyed, Italian ISTJ girl, slowly removing a shocking pink rough linen baseball cap, shares an intimate moment with a perfect flaxen chestnut, with black points, Appaloosa.";;;;"1064378777466220544";https://twitter.com/MBTIhorsewomen/status/1064378777466220544
;2018-11-14 04:01;0;1;"During depression I am an #INTJ Most of the time I am an #ISTJ But in my perfect environment I am an #ESTJ pic.twitter.com/DWzOabu7oY";;;#INTJ #ISTJ #ESTJ;"1062676899632201728";https://twitter.com/arbitrary___/status/1062676899632201728
;2018-11-10 19:26;0;2;"That said if she was an ISTJ , ENTJ, or ESTJ I would still admire her and look up to her. I am very hit or miss with ESTJs, some I can't stand and some I admire, it depends on boundaries and if they are curious, able to accept they are wrong...";;;;"1061460137590829056";https://twitter.com/Roland00Address/status/1061460137590829056
;2018-11-10 15:55;0;1;"HRC could also be an ISTJ though ( I am convinced she is an ESTJ.)";;;;"1061407086360363008";https://twitter.com/Roland00Address/status/1061407086360363008
;2018-11-03 07:31;0;0;"Fuck, after many times, I still struggling to know if I am an INTP, INTJ, or an ISTJ .";;;;"1058728377719304192";https://twitter.com/Explorato_97/status/1058728377719304192
;2018-10-31 07:30;0;2;"i swear to god im not just headcanoning every character i like as an istj because i am one but dodds is like. genuinely an istj";;;;"1057640926539997184";https://twitter.com/timbayIiss/status/1057640926539997184
;2018-10-29 01:20;0;1;"Every time I have taken it, I am an ISTJ but that is likely bc I rarely change and am a predictable creature it’s difficult to type more variable and complex people. This is likely why you struggle to type yourself";;;;"1056823104348012545";https://twitter.com/BowtiesBooks/status/1056823104348012545
;2018-10-16 21:43;0;0;"I am having a sweet and beautiful dream that a telepathic Canadian ISTJ baseball franchise heiress, knowingly smoothing down a blue denim pair of flip-flops, makes an amethyst offering to Vár under the watchful eyes of a gigantic and pretty Shire horse.";;;;"1052419928689713152";https://twitter.com/MBTIhorsewomen/status/1052419928689713152
;2018-10-15 11:57;0;1;"Love this. And according to #MeyersBriggs , I am indeed an ISTJ :)";;;#MeyersBriggs;"1051909894616408065";https://twitter.com/Beatlejase/status/1051909894616408065
;2018-10-12 23:43;0;0;"I am having a sweet and dirty dream that an exquisitely featured Thai ISTJ wildcat, unassumingly unfastening a floral print scarf, breathes perplexingly 'the speed of light is 365,584 miles per second' into the ear of a ravenously remarkable black and white Icelandic horse.";;;;"1051000550785998850";https://twitter.com/MBTIhorsewomen/status/1051000550785998850
;2018-10-11 10:22;0;1;"Just found out I'm an Enneagram Type 5. Probably could have predicted that based upon my Myers Briggs being ISTJ , but now it is confirmed I am a pretty boring dude.";;;;"1050436585886486528";https://twitter.com/RG21/status/1050436585886486528
;2018-10-07 20:13;0;1;"I am having a sweet and stupendous dream that a winsome auburn-haired ISTJ enchantress, sporting an aquamarine scarf, listens to Kaikhosru Sorabji on her wax cylinder while thoughtfully leading a generally laid back Icelandic horse.";;;;"1049135763479285760";https://twitter.com/MBTIhorsewomen/status/1049135763479285760
;2018-10-05 23:30;0;0;"This is interesting to read as I am a INFJ and my partner is an ISTJ https://www. psychologyjunkie.com/2018/04/27/whe n-opposites-attract-the-infj-and-istj-relationship/ …";;;;"1048460509194981376";https://twitter.com/beau_angelnz/status/1048460509194981376
;2018-10-01 17:09;0;0;"Nine months later, I am now an ESFJ. Only means I have more friends now. Lol. I’ve been an ISTJ for 2 years. Oh well.";;;;"1046915017897984000";https://twitter.com/PREIVAL/status/1046915017897984000
;2018-09-30 14:42;0;0;"I’m an ISTJ and I have no clue what enneagram type I am but I’m all about solving problems.";;;;"1046515660942200838";https://twitter.com/sarah31grace/status/1046515660942200838
;2018-09-29 09:37;0;1;"I have an istj boss I am pretty sure. My gut reaction to her was absolute disapproval. very organised, by the book, very very vigilant. Did not like at all. I later tried to use Fe to understand her and learned that when one does a job well she will not hesitate to praise him.";;;;"1046076570253840387";https://twitter.com/LoreAdept/status/1046076570253840387
;2018-09-25 21:21;0;17;"I have taken multiple Myers-Briggs tests, and have been: INFJ ISFJ ISTJ So apparently I am definitely an judging introvert, but the rest is up in the air.";;;;"1044804105074544640";https://twitter.com/amanda_mfd/status/1044804105074544640
;2018-09-20 23:21;0;0;"My results were the same I am an ISTJ as well.";;;;"1043022364227788803";https://twitter.com/darkredemed/status/1043022364227788803
;2018-09-20 21:20;0;0;"Took the Myers-Briggs Personality Test during a study break today and I am supposedly an ISTJ . I'm completely amazed on how accurate it is Have any of you taken it before? I'm curious what everyone's type is!";;;;"1042991958556209156";https://twitter.com/golddusttori/status/1042991958556209156
;2018-09-15 17:15;0;2;"I am the only person in my family who is not an ISTJ and when I first did Myers-Briggs in high school my mum was VERY thrown by that.";;;;"1041118357213200384";https://twitter.com/callapilla/status/1041118357213200384
;2018-09-14 14:59;0;0;"I Am an Introvert, but I Am Not Your Doormat https:// introvertdear.com/news/introvert -not-doormat/ … via @introvertdear #Introverts #IntrovertLife #Introvert #IntrovertProblems #ISTJ #Recluse #SocialAnxiety #SilenceIsGolden #Peaceful #QuietTime";;@introvertdear;#Introverts #IntrovertLife #Introvert #IntrovertProblems #ISTJ #Recluse #SocialAnxiety #SilenceIsGolden #Peaceful #QuietTime;"1040721746175950850";https://twitter.com/proofreaderjkkk/status/1040721746175950850
;2018-09-13 11:18;0;6;"1. I am Catholic 2. I am a Hufflepuff 3. I am an ISTJ 4. I love reading and writing fantasy novels";;;;"1040303793836048385";https://twitter.com/ArionJessamyn/status/1040303793836048385
